BUKRS,LIFNR,GJAHR,BELNR,BUZEI,BLDAT_1,XBLNR,BLART,DMBTR,BLDAT
C04  ,232875,2018,5100481704,1,,1018005893      ,RE   ,8619.8301,28/8/2018
C04  ,232875,2018,5100481705,1,,1018005933      ,RE   ,839.52002,28/8/2018
C04  ,232875,2018,5100481735,1,,1018006046      ,RE   ,2074.5601,29/8/2018
C04  ,232875,2018,5100481737,1,,1018006049      ,RE   ,3376.96,29/8/2018
C04  ,232875,2018,5100481738,1,,1018006048      ,RE   ,3377.04,29/8/2018
C04  ,232875,2018,5100481740,1,,1018006053      ,RE   ,3376.96,29/8/2018
C04  ,232875,2018,5100481741,1,,1018006054      ,RE   ,1992.3101,29/8/2018
C04  ,232875,2018,5100481743,1,,1018006059      ,RE   ,3376.96,29/8/2018
C04  ,232875,2018,5100481744,1,,1018006061      ,RE   ,1882.4399,29/8/2018
C04  ,232875,2018,5100481745,1,,1018006056      ,RE   ,2343.01,29/8/2018
C04  ,232875,2018,5100481749,1,,1018006066      ,RE   ,3332.6499,29/8/2018
C04  ,232875,2018,5100481752,1,,1018006069      ,RE   ,4097.4399,29/8/2018
C04  ,232875,2018,5100481755,1,,1018006068      ,RE   ,3962.76,29/8/2018
C04  ,232875,2018,5100481757,1,,1018006070      ,RE   ,2262.3899,29/8/2018
C04  ,232875,2018,5100481759,1,,1018006067      ,RE   ,3332.6499,29/8/2018
C04  ,232875,2018,5100481760,1,,1018006065      ,RE   ,3378.8999,29/8/2018
C04  ,232875,2018,5100481761,1,,1018006063      ,RE   ,3790.3201,29/8/2018
C04  ,232875,2018,5100481762,1,,1018006064      ,RE   ,3853.3799,29/8/2018
C04  ,232875,2018,5100481764,1,,1018006060      ,RE   ,7218.73,29/8/2018
C04  ,232875,2018,5100481766,1,,1018006062      ,RE   ,2235.5,29/8/2018
C04  ,232875,2018,5100481768,1,,1018006055      ,RE   ,2625.76,29/8/2018
C04  ,232875,2018,5100481772,1,,1018006052      ,RE   ,3376.96,29/8/2018
C04  ,232875,2018,5100481774,1,,1018006051      ,RE   ,2844.3899,29/8/2018
C04  ,232875,2018,5100481775,1,,1018006050      ,RE   ,2074.5601,29/8/2018
C04  ,232875,2018,5100481776,1,,1018006047      ,RE   ,2845.6001,29/8/2018
C04  ,232875,2018,5100481777,1,,1018006045      ,RE   ,2554.3201,29/8/2018
C04  ,232875,2018,5100481780,1,,1018005503      ,RE   ,2528.1001,31/7/2018
C04  ,232875,2018,5100481781,1,,1018005513      ,RE   ,2932.6001,31/7/2018
C04  ,232875,2018,5100481784,1,,1018006044      ,RE   ,3087.0801,29/8/2018
C04  ,232875,2018,5100481785,1,,1018006035      ,RE   ,1413.23,29/8/2018
C04  ,232875,2018,5100481786,1,,1018006043      ,RE   ,3108.8201,29/8/2018
C04  ,232875,2018,5100481787,1,,1018006042      ,RE   ,3557,29/8/2018
C04  ,232875,2018,5100481790,1,,1018006041      ,RE   ,3493.9399,29/8/2018
C04  ,232875,2018,5100481792,1,,1018006040      ,RE   ,3886.02,29/8/2018
C04  ,232875,2018,5100481794,1,,1018006039      ,RE   ,3325.0701,29/8/2018
C04  ,232875,2018,5100481795,1,,1018006038      ,RE   ,6575.98,29/8/2018
C04  ,232875,2018,5100481798,1,,1018006037      ,RE   ,6643.8599,29/8/2018
C04  ,232875,2018,5100481799,1,,1018006036      ,RE   ,6575.98,29/8/2018
C04  ,232875,2018,5100481800,1,,1018005903      ,RE   ,6476.0498,28/8/2018
C04  ,232875,2018,5100481801,1,,1018005945      ,RE   ,725.79999,28/8/2018
C04  ,232875,2018,5100481804,1,,1018005902      ,RE   ,6476.0498,28/8/2018
C04  ,232875,2018,5100481805,1,,1018005944      ,RE   ,1222.4,28/8/2018
C04  ,232875,2018,5100481838,1,,1018005901      ,RE   ,7058.0498,28/8/2018
C04  ,232875,2018,5100481894,1,,1018005770      ,RE   ,2426.98,22/8/2018
C04  ,232875,2018,5100482612,1,,1018005932      ,RE   ,572.40002,28/8/2018
C04  ,232875,2018,5100483048,1,,1018005656      ,RE   ,12616.02,10/8/2018
C04  ,232875,2018,5100483049,1,,1018005657      ,RE   ,15010.41,10/8/2018
C04  ,232875,2018,5100483050,1,,1018005639      ,RE   ,7899.1499,10/8/2018
C04  ,232875,2018,5100483051,1,,1018005658      ,RE   ,12616.02,10/8/2018
C04  ,232875,2018,5100483052,1,,1018005774      ,RE   ,3243.6001,22/8/2018
C04  ,232875,2018,5100483424,1,,1018005767      ,RE   ,1314.61,22/8/2018
C04  ,232875,2018,5100483425,1,,1018005802      ,RE   ,486.75,23/8/2018
C04  ,232875,2018,5100483426,1,,1018005771      ,RE   ,2426.98,22/8/2018
C04  ,232875,2018,5100483427,1,,1018005755      ,RE   ,1668.55,22/8/2018
C04  ,232875,2018,5100483428,1,,1018005640      ,RE   ,9441.4502,10/8/2018
C04  ,232875,2018,5100483430,1,,1018005552      ,RE   ,20444.41,8/8/2018
C04  ,232875,2018,5100486731,1,,1018005879      ,RE   ,8619.8301,28/8/2018
C04  ,232875,2018,5100486732,1,,1018005918      ,RE   ,992.15997,28/8/2018
C04  ,232875,2018,5100486733,1,,1018005876      ,RE   ,10774.78,28/8/2018
C04  ,232875,2018,5100486736,1,,1018005887      ,RE   ,8619.8301,28/8/2018
C04  ,232875,2018,5100486737,1,,1018006345      ,RE   ,2385,26/9/2018
C04  ,232875,2018,5100486739,1,,1018005936      ,RE   ,725.03998,28/8/2018
C04  ,232875,2018,5100486740,1,,1018005909      ,RE   ,1383.3,28/8/2018
C04  ,232875,2018,5100486741,1,,1018006361      ,RE   ,8619.8301,26/9/2018
C04  ,232875,2018,5100486742,1,,1018005940      ,RE   ,1069.6,28/8/2018
C04  ,232875,2018,5100486743,1,,1018005872      ,RE   ,10774.78,28/8/2018
C04  ,232875,2018,5100486744,1,,1018005895      ,RE   ,8619.8301,28/8/2018
C04  ,232875,2018,5100486750,1,,1018005942      ,RE   ,725.79999,28/8/2018
C04  ,232875,2018,5100486751,1,,1018005873      ,RE   ,33901.91,28/8/2018
C04  ,232875,2018,5100486753,1,,1018006446      ,RE   ,3376.96,28/9/2018
C04  ,232875,2018,5100486765,1,,1018005900      ,RE   ,6476.0498,28/8/2018
C04  ,232875,2018,5100486766,1,,1018005907      ,RE   ,3243.6001,28/8/2018
C04  ,232875,2018,5100486770,1,,1018006445      ,RE   ,1729.74,28/9/2018
C04  ,232875,2018,5100487315,1,,1018006461      ,RE   ,210319.22,31/8/2018
C04  ,232875,2018,5100487316,1,,1018006460      ,RE   ,233062.58,31/8/2018
C04  ,232875,2018,5100487317,1,,1018006459      ,RE   ,3815940,31/8/2018
C04  ,232939,2018,203396162,1,,ECPA/SEP2018Z   ,EJ   ,99389.961,19/10/2018
C04  ,232945,2018,203391966,1,,COMP/002/18    ,EJ   ,4500,8/10/2018
C04  ,233242,2018,203396164,1,,ECPA/SEP2018Z   ,EJ   ,22868.82,19/10/2018
C04  ,233270,2018,203396151,1,,ECPA/SEP2018Z   ,EJ   ,41046.602,19/10/2018
C04  ,233271,2018,5100490040,1,,INVIMAB00015688 ,RE   ,9631.5498,24/7/2018
C04  ,233298,2018,203371354,2,,MX/0918/094     ,EJ   ,657.95001,5/9/2018
C04  ,233298,2018,203367087,2,,IKLT-SD         ,EJ   ,15000,23/7/2018
C04  ,233392,2018,203396147,1,,ECPA/SEP2018Z   ,EJ   ,9354.5801,19/10/2018
C04  ,233392,2018,203396170,1,,EWIG2.2/SEP2018 ,EJ   ,74987.039,19/10/2018
C04  ,233397,2018,203399072,1,,MCPA-CONSO-0918 ,EJ   ,220991.3,9/10/2018
C04  ,233649,2018,5100486729,1,,INS-180278      ,RE   ,57240,10/10/2018
C04  ,233649,2018,5100489052,1,,INV-180275      ,RE   ,34300,31/8/2018
C04  ,233649,2018,5100489786,1,,INS-180279      ,RE   ,95400,10/10/2018
C04  ,233649,2018,5100490018,1,,INS-180226      ,RE   ,38980.648,12/9/2018
C04  ,233649,2018,5100490022,1,,INS-180263      ,RE   ,100700,12/10/2018
C04  ,233878,2018,203399004,1,,ECOMYINV002752  ,EJ   ,20.879999,31/8/2018
C04  ,233887,2018,203390686,1,,IV-PCS18/10001  ,EJ   ,750,1/10/2018
C04  ,233887,2018,203390687,1,,IV-PCS18/10004  ,EJ   ,860,3/10/2018
C04  ,234193,2018,5100490340,1,,TP18070-0070    ,RE   ,2662,2/10/2018
C04  ,234201,2018,203367022,2,,PSK1-SD         ,EJ   ,13500,18/7/2018
C04  ,234201,2018,203367104,2,,VTRX-SD         ,EJ   ,13500,23/7/2018
C04  ,234254,2018,203389327,1,,I/18/0430       ,EJ   ,440,4/10/2018
C04  ,234254,2018,203389328,1,,I/18/0429       ,EJ   ,550,4/10/2018
C04  ,234254,2018,203389329,1,,I/18/0428       ,EJ   ,3311.5,4/10/2018
C04  ,234254,2018,203389330,1,,I/18/0427       ,EJ   ,450,4/10/2018
C04  ,234254,2018,203389331,1,,I/18/0426       ,EJ   ,400,4/10/2018
C04  ,234254,2018,203389332,1,,I/18/0416R      ,EJ   ,350,28/9/2018
C04  ,234254,2018,203389333,1,,I/18/0414R      ,EJ   ,420,28/9/2018
C04  ,234254,2018,203389334,1,,I/18/0413R      ,EJ   ,830,28/9/2018
C04  ,234254,2018,203389341,1,,I/18/0433R      ,EJ   ,500,28/9/2018
C04  ,234254,2018,203389343,1,,I/18/0410R      ,EJ   ,780,26/9/2018
C04  ,234254,2018,203389344,1,,I/18/0409R      ,EJ   ,450,26/9/2018
C04  ,234254,2018,203389345,1,,I/18/0408R      ,EJ   ,970,26/9/2018
C04  ,234254,2018,203389346,1,,I/18/0389R      ,EJ   ,300,13/9/2018
C04  ,234254,2018,203389347,1,,I/18/0384R      ,EJ   ,800,12/9/2018
C04  ,234254,2018,203389348,1,,I/18/0420       ,EJ   ,1334,3/10/2018
C04  ,234254,2018,203389349,1,,I/18/0407R      ,EJ   ,4550,26/9/2018
C04  ,234254,2018,203389350,1,,I/18/0406R      ,EJ   ,1787.5,26/9/2018
C04  ,234254,2018,203389351,1,,I/18/0397R      ,EJ   ,1600,24/9/2018
C04  ,234254,2018,203389352,1,,I/18/0393R      ,EJ   ,1260,20/9/2018
C04  ,234254,2018,203389353,1,,I/18/0392R      ,EJ   ,4780,20/9/2018
C04  ,234254,2018,203389354,1,,I/18/0391R      ,EJ   ,2820,20/9/2018
C04  ,234254,2018,203389355,1,,I/18/0388R      ,EJ   ,1440,12/9/2018
C04  ,234254,2018,203389356,1,,I/18/0421       ,EJ   ,3535,3/10/2018
C04  ,234254,2018,203389358,1,,I/18/0387R      ,EJ   ,490,12/9/2018
C04  ,234254,2018,203389360,1,,I/18/0385R      ,EJ   ,305,12/9/2018
C04  ,234254,2018,203389362,1,,I/18/0383R      ,EJ   ,830,12/9/2018
C04  ,234254,2018,203389364,1,,I/18/0424       ,EJ   ,260,3/10/2018
C04  ,234254,2018,203389368,1,,I/18/0423       ,EJ   ,320,3/10/2018
C04  ,234254,2018,203389369,1,,I/18/0422       ,EJ   ,1800,3/10/2018
C04  ,234254,2018,203390597,1,,I/18/0402R      ,EJ   ,320,26/9/2018
C04  ,234254,2018,203390598,1,,I/18/0401R      ,EJ   ,540,26/9/2018
C04  ,234254,2018,203390599,1,,I/18/0400R      ,EJ   ,345,26/9/2018
C04  ,234254,2018,203390600,1,,I/18/0399R      ,EJ   ,260,26/9/2018
C04  ,234254,2018,203390601,1,,I/18/0398R      ,EJ   ,420,26/9/2018
C04  ,234254,2018,203393334,1,,I/18/0412R      ,EJ   ,2950,28/9/2018
C04  ,234254,2018,203393347,1,,I/18/0415R      ,EJ   ,400,28/9/2018
C04  ,234254,2018,203393348,1,,I/18/0381R      ,EJ   ,3700,5/9/2018
C04  ,234254,2018,203393353,1,,I/18/0403R      ,EJ   ,360,26/9/2018
C04  ,234254,2018,203395295,1,,I/18/0456       ,EJ   ,580,16/10/2018
C04  ,234254,2018,203395296,1,,I/18/0467       ,EJ   ,3240,18/10/2018
C04  ,234254,2018,203395297,1,,I/18/0404R      ,EJ   ,440,26/9/2018
C04  ,234254,2018,203395298,1,,I/18/0451       ,EJ   ,350,15/10/2018
C04  ,234254,2018,203395299,1,,I/18/0450       ,EJ   ,325,15/10/2018
C04  ,234254,2018,203395300,1,,I/18/0449       ,EJ   ,1380,15/10/2018
C04  ,234254,2018,203395301,1,,I/18/0448       ,EJ   ,910,15/10/2018
C04  ,234254,2018,203395302,1,,I/18/0447       ,EJ   ,300,15/10/2018
C04  ,234254,2018,203395303,1,,I/18/0446       ,EJ   ,850,15/10/2018
C04  ,234254,2018,203395304,1,,I/18/0444       ,EJ   ,2850,15/10/2018
C04  ,234254,2018,203395305,1,,I/18/0443       ,EJ   ,260,15/10/2018
C04  ,234254,2018,203395306,1,,I/18/0442       ,EJ   ,420,15/10/2018
C04  ,234254,2018,203395307,1,,I/18/0441       ,EJ   ,400,15/10/2018
C04  ,234254,2018,203395629,1,,I/18/0405R      ,EJ   ,300,26/9/2018
C04  ,234254,2018,203396066,1,,I/18/0457       ,EJ   ,360,16/10/2018
C04  ,234254,2018,203396068,1,,I/18/0455       ,EJ   ,624,16/10/2018
C04  ,234254,2018,203396074,1,,I/18/0440       ,EJ   ,1150,15/10/2018
C04  ,234254,2018,203396224,1,,I/18/0459       ,EJ   ,246,16/10/2018
C04  ,234254,2018,203396225,1,,I/18/0458       ,EJ   ,440,16/10/2018
C04  ,234254,2018,203398855,1,,I/18/0357       ,EJ   ,3720,16/8/2018
C04  ,234255,2018,203395666,2,,BIL(28)DLM.JKR(K,EJ   ,821866.5,10/8/2018
C04  ,234277,2018,5100490333,1,,480000678       ,RE   ,14278.2,30/9/2018
C04  ,234320,2018,203399685,1,,J1810/01        ,EJ   ,27000,26/10/2018
C04  ,234398,2018,203396148,1,,ECPA/SEP2018Z   ,EJ   ,221664.98,19/10/2018
C04  ,234498,2018,203367320,4,,NC18001242SRMD  ,EJ   ,250,23/8/2018
C04  ,234507,2018,203382681,1,,I-41636         ,EJ   ,2320.98,30/9/2018
C04  ,234507,2018,203387461,1,,I-41640         ,EJ   ,1178.1,30/9/2018
C04  ,234507,2018,203387463,1,,I-41639         ,EJ   ,440,30/9/2018
C04  ,234507,2018,203387464,1,,I-41637         ,EJ   ,1622.5,30/9/2018
C04  ,234507,2018,5100486088,1,,I-41638         ,RE   ,6500,30/9/2018
C04  ,234507,2018,203390824,1,,I-41735         ,EJ   ,2627.5801,11/10/2018
C04  ,234507,2018,203390918,1,,I-41744         ,EJ   ,220,11/10/2018
C04  ,234507,2018,203390919,1,,I-41742         ,EJ   ,132,11/10/2018
C04  ,234507,2018,203390920,1,,I-41743         ,EJ   ,990,11/10/2018
C04  ,234507,2018,203390921,1,,I-41736         ,EJ   ,66,11/10/2018
C04  ,234507,2018,203390922,1,,I-41741         ,EJ   ,231,11/10/2018
C04  ,234507,2018,203390923,1,,I-41737         ,EJ   ,415.79999,11/10/2018
C04  ,234507,2018,203390925,1,,I-41734         ,EJ   ,550,11/10/2018
C04  ,234507,2018,5100489192,1,,I-41740         ,RE   ,15340.6,11/10/2018
C04  ,234631,2018,5100487529,1,,IV-1356/19      ,RE   ,68688,16/10/2018
C04  ,234637,2018,203385775,1,,GI8359          ,EJ   ,804953.13,30/9/2018
C04  ,234637,2018,203391734,1,,GI8433          ,EJ   ,391437.94,15/10/2018
C04  ,234643,2018,203397105,1,,033563          ,EJ   ,34539.398,1/10/2018
C04  ,234813,2018,203387821,1,,00001646        ,EJ   ,1296.41,21/9/2018
C04  ,234813,2018,203389420,1,,00001643        ,EJ   ,1272.41,21/9/2018
C04  ,234813,2018,203389422,1,,00001644        ,EJ   ,1663.79,21/9/2018
C04  ,234813,2018,203389423,1,,00001645        ,EJ   ,4954.2002,21/9/2018
C04  ,234813,2018,5100487393,1,,00001572        ,RE   ,21300,31/7/2018
C04  ,234813,2018,5100487396,1,,00001573        ,RE   ,21300,31/7/2018
C04  ,234813,2018,5100487400,1,,00001568        ,RE   ,10631.38,1/8/2018
C04  ,234813,2018,5100487403,1,,00001578        ,RE   ,29273.24,8/8/2018
C04  ,234813,2018,5100487404,1,,00001579        ,RE   ,8247.3301,8/8/2018
C04  ,234813,2018,203387831,1,,00001659        ,EJ   ,53,30/9/2018
C04  ,234813,2018,203387844,1,,00001660        ,EJ   ,5000,30/9/2018
C04  ,234820,2018,203386751,1,,MX/009/08/18    ,EJ   ,1782,20/8/2018
C04  ,234820,2018,203390614,1,,MX/010/08/18    ,EJ   ,1871.1,20/8/2018
C04  ,234878,2018,203371867,1,,MCV20-18-161    ,EJ   ,1380.9,4/7/2018
C04  ,234878,2018,5100489027,1,,EMPE/IN036/18   ,RE   ,31726.41,15/5/2018
C04  ,234878,2018,5100490281,1,,MDPSBL-18-205   ,RE   ,2863.3999,26/7/2018
C04  ,234878,2018,203387815,1,,KLECFP/IN47/18  ,EJ   ,6360,26/9/2018
C04  ,234878,2018,203399332,2,,AYOE-18-331     ,EJ   ,2910,8/10/2018
C04  ,235000,2018,203367259,4,,NC18001248KKMS  ,EJ   ,300,23/8/2018
C04  ,235005,2018,203369583,1,,DS176680        ,EJ   ,4400,13/9/2018
C04  ,235005,2018,5100485244,1,,DS176738        ,RE   ,1432.2,24/9/2018
C04  ,235005,2018,5100485247,1,,DS176744        ,RE   ,3380.52,25/9/2018
C04  ,235005,2018,5100485251,1,,DS172877        ,RE   ,1954.22,20/11/2017
C04  ,235005,2018,5100485258,1,,DS176641        ,RE   ,212.37,5/9/2018
C04  ,235005,2018,5100485267,1,,DS171733        ,RE   ,2252.71,24/8/2017
C04  ,235005,2018,5100485398,1,,DS176743        ,RE   ,1432.2,24/9/2018
C04  ,235005,2018,5100485401,1,,DS176756        ,RE   ,1228.25,25/9/2018
C04  ,235005,2018,5100485488,1,,DS176849        ,RE   ,1432.2,28/9/2018
C04  ,235005,2018,5100485494,1,,DS176707        ,RE   ,76.059998,24/9/2018
C04  ,235005,2018,5100485495,1,,DS176710        ,RE   ,330.69,24/9/2018
C04  ,235005,2018,5100485496,1,,DS176712        ,RE   ,176,24/9/2018
C04  ,235005,2018,5100485497,1,,DS176713        ,RE   ,42.060001,24/9/2018
C04  ,235005,2018,5100485498,1,,DS176716        ,RE   ,281.64999,24/9/2018
C04  ,235005,2018,5100485499,1,,DS176718        ,RE   ,106.4,24/9/2018
C04  ,235005,2018,5100485500,1,,DS176720        ,RE   ,28.99,24/9/2018
C04  ,235005,2018,5100485501,1,,DS176721        ,RE   ,106.4,24/9/2018
C04  ,235005,2018,5100485594,1,,DS176722        ,RE   ,73.5,24/9/2018
C04  ,235005,2018,5100485595,1,,DS176724        ,RE   ,315.64999,24/9/2018
C04  ,235005,2018,5100485596,1,,DS176726        ,RE   ,91.559998,24/9/2018
C04  ,235005,2018,5100485597,1,,DS176646        ,RE   ,411.19,5/9/2018
C04  ,235005,2018,5100485598,1,,DS176648        ,RE   ,714.63,5/9/2018
C04  ,235005,2018,5100485599,1,,DS176618        ,RE   ,5221.3398,3/9/2018
C04  ,235005,2018,5100485600,1,,DS176619        ,RE   ,425.04001,3/9/2018
C04  ,235005,2018,5100485601,1,,DS176831        ,RE   ,1828.3,27/9/2018
C04  ,235005,2018,5100485602,1,,DS176846        ,RE   ,4403.3599,28/9/2018
C04  ,235005,2018,5100485603,1,,DS176860        ,RE   ,423.94,28/9/2018
C04  ,235005,2018,5100485604,1,,DS176866        ,RE   ,1676,28/9/2018
C04  ,235005,2018,5100485605,1,,DS176868        ,RE   ,135.39,28/9/2018
C04  ,235005,2018,5100485606,1,,DS176871        ,RE   ,1972.12,28/9/2018
C04  ,235005,2018,5100485607,1,,DS176715        ,RE   ,280.12,24/9/2018
C04  ,235005,2018,5100485608,1,,DS176832        ,RE   ,787.5,27/9/2018
C04  ,235005,2018,5100485609,1,,DS176833        ,RE   ,263.54999,27/9/2018
C04  ,235005,2018,5100485610,1,,DS176840        ,RE   ,75.910004,28/9/2018
C04  ,235005,2018,5100485633,1,,DS176736        ,RE   ,2864.3999,24/9/2018
C04  ,235005,2018,5100485612,1,,DS176733        ,RE   ,343.87,24/9/2018
C04  ,235005,2018,5100485613,1,,DS176730        ,RE   ,787.5,24/9/2018
C04  ,235005,2018,5100485614,1,,DS176727        ,RE   ,1843.6,24/9/2018
C04  ,235005,2018,5100485615,1,,DS176723        ,RE   ,59.560001,24/9/2018
C04  ,235005,2018,5100485616,1,,DS176719        ,RE   ,28.99,24/9/2018
C04  ,235005,2018,5100485617,1,,DS176717        ,RE   ,73.5,24/9/2018
C04  ,235005,2018,5100485618,1,,DS176839        ,RE   ,1915.9301,28/9/2018
C04  ,235005,2018,5100485619,1,,DS176862        ,RE   ,75.300003,28/9/2018
C04  ,235005,2018,5100485620,1,,DS176645        ,RE   ,397.82999,5/9/2018
C04  ,235005,2018,5100485621,1,,DS176658        ,RE   ,2332,5/9/2018
C04  ,235005,2018,5100485622,1,,DS176647        ,RE   ,516.90997,5/9/2018
C04  ,235005,2018,5100485623,1,,DS176834        ,RE   ,411.89001,28/9/2018
C04  ,235005,2018,5100485624,1,,DS176746        ,RE   ,230.57001,25/9/2018
C04  ,235005,2018,5100485625,1,,DS176737        ,RE   ,1676,24/9/2018
C04  ,235005,2018,5100485626,1,,DS176867        ,RE   ,434.04001,28/9/2018
C04  ,235005,2018,5100485627,1,,DS176841        ,RE   ,311.39001,28/9/2018
C04  ,235005,2018,5100485628,1,,DS176845        ,RE   ,787.5,28/9/2018
C04  ,235005,2018,5100485629,1,,DS176709        ,RE   ,1628.88,24/9/2018
C04  ,235005,2018,5100485630,1,,DS176725        ,RE   ,410.39001,24/9/2018
C04  ,235005,2018,5100485631,1,,DS176728        ,RE   ,28.99,24/9/2018
C04  ,235005,2018,5100485632,1,,DS176861        ,RE   ,3275.24,28/9/2018
C04  ,235005,2018,5100485633,1,,DS176865        ,RE   ,2148.3,28/9/2018
C04  ,235005,2018,5100485634,1,,DS176875        ,RE   ,21492.631,28/9/2018
C04  ,235005,2018,5100485635,1,,DS176837        ,RE   ,149.85001,28/9/2018
C04  ,235005,2018,5100485636,1,,DS176629        ,RE   ,4296.6001,5/9/2018
C04  ,235005,2018,5100485637,1,,DS176876        ,RE   ,94216,28/9/2018
C04  ,235005,2018,5100485638,1,,DS176870        ,RE   ,505.14001,28/9/2018
C04  ,235005,2018,5100485639,1,,DS176735        ,RE   ,6343.9102,24/9/2018
C04  ,235005,2018,5100485640,1,,DS176874        ,RE   ,152.62,28/9/2018
C04  ,235005,2018,5100485641,1,,DS176734        ,RE   ,2775.1499,24/9/2018
C04  ,235005,2018,5100485642,1,,DS176863        ,RE   ,673.17999,28/9/2018
C04  ,235005,2018,5100485643,1,,DS176729        ,RE   ,246.46001,24/9/2018
C04  ,235005,2018,5100485644,1,,DS176731        ,RE   ,787.5,24/9/2018
C04  ,235005,2018,5100485645,1,,DS176732        ,RE   ,748.47998,24/9/2018
C04  ,235005,2018,5100485646,1,,DS176620        ,RE   ,4330.79,3/9/2018
C04  ,235005,2018,5100485647,1,,DS176842        ,RE   ,341.54999,28/9/2018
C04  ,235005,2018,5100485648,1,,DS176859        ,RE   ,1676,28/9/2018
C04  ,235005,2018,5100485649,1,,DS176864        ,RE   ,520.90002,28/9/2018
C04  ,235005,2018,5100485650,1,,DS176708        ,RE   ,436.14001,24/9/2018
C04  ,235005,2018,5100485651,1,,DS176714        ,RE   ,280.12,24/9/2018
C04  ,235005,2018,5100485652,1,,DS176733        ,RE   ,7379.52,24/9/2018
C04  ,235005,2018,5100485653,1,,DS176795        ,RE   ,212.25,27/9/2018
C04  ,235005,2018,5100485654,1,,DS176797        ,RE   ,254.91,27/9/2018
C04  ,235005,2018,5100485655,1,,DS176798        ,RE   ,75.300003,27/9/2018
C04  ,235005,2018,5100485656,1,,DS176800        ,RE   ,396,27/9/2018
C04  ,235005,2018,5100485657,1,,DS176793        ,RE   ,300.29999,27/9/2018
C04  ,235005,2018,5100485658,1,,DS176796        ,RE   ,1397.4,27/9/2018
C04  ,235005,2018,5100485659,1,,DS176802        ,RE   ,879.41998,27/9/2018
C04  ,235005,2018,5100485660,1,,DS176799        ,RE   ,673.17999,27/9/2018
C04  ,235005,2018,5100485661,1,,DS176794        ,RE   ,3.6900001,27/9/2018
C04  ,235005,2018,5100485662,1,,DS176801        ,RE   ,111.46,27/9/2018
C04  ,235005,2018,5100485663,1,,DS176803        ,RE   ,1366.1801,27/9/2018
C04  ,235005,2018,5100486371,1,,DS176879        ,RE   ,3380.52,4/10/2018
C04  ,235005,2018,5100486372,1,,DS176805        ,RE   ,995.75,27/9/2018
C04  ,235005,2018,5100486373,1,,DS176808        ,RE   ,787.5,27/9/2018
C04  ,235005,2018,5100486374,1,,DS176809        ,RE   ,1676,27/9/2018
C04  ,235005,2018,5100486375,1,,DS176810        ,RE   ,336.59,27/9/2018
C04  ,235005,2018,5100486376,1,,DS176833        ,RE   ,295.38,27/9/2018
C04  ,235005,2018,5100486377,1,,DS176812        ,RE   ,299.45001,27/9/2018
C04  ,235005,2018,5100486378,1,,DS176814        ,RE   ,1826.0601,27/9/2018
C04  ,235005,2018,5100486379,1,,DS176816        ,RE   ,2511.22,27/9/2018
C04  ,235005,2018,5100486380,1,,DS176818        ,RE   ,911.72998,27/9/2018
C04  ,235005,2018,5100486381,1,,DS176821        ,RE   ,64.010002,27/9/2018
C04  ,235005,2018,5100486382,1,,DS176824        ,RE   ,703.96002,27/9/2018
C04  ,235005,2018,5100486383,1,,DS176826        ,RE   ,212.35001,27/9/2018
C04  ,235005,2018,5100486384,1,,DS176830        ,RE   ,511.32999,27/9/2018
C04  ,235005,2018,5100486436,1,,DS176804        ,RE   ,75.300003,27/9/2018
C04  ,235005,2018,5100486437,1,,DS176777        ,RE   ,547.04999,27/9/2018
C04  ,235005,2018,203390516,1,,DS176792        ,EJ   ,72.730003,27/9/2018
C04  ,235005,2018,203390518,1,,DS176791        ,EJ   ,72.730003,27/9/2018
C04  ,235005,2018,203390520,1,,DS176622        ,EJ   ,325,3/9/2018
C04  ,235005,2018,203390521,1,,DS176623        ,EJ   ,3640,3/9/2018
C04  ,235005,2018,203390523,1,,DS176789        ,EJ   ,72.730003,27/9/2018
C04  ,235005,2018,203390525,1,,DS176788        ,EJ   ,72.730003,27/9/2018
C04  ,235005,2018,203390862,1,,DS176790        ,EJ   ,27,27/9/2018
C04  ,235042,2018,203373591,2,,107010          ,EJ   ,16286.1,20/9/2018
C04  ,235083,2018,203366970,2,,TMEL-SD         ,EJ   ,12384,12/7/2018
C04  ,235083,2018,203366971,2,,TMEL-UD         ,EJ   ,2000,12/7/2018
C04  ,235086,2018,5100489062,1,,TIV-7107        ,RE   ,22195,8/10/2018
C04  ,235086,2018,5100489067,1,,TIV-7108        ,RE   ,14000,8/10/2018
C04  ,235086,2018,5100489135,1,,TIV-7135        ,RE   ,8320,17/10/2018
C04  ,235120,2018,203367037,4,,NC18001068SEIR  ,EJ   ,260,23/7/2018
C04  ,235326,2018,203396172,1,,EWIG2.2/SEP2018 ,EJ   ,538336.5,19/10/2018
C04  ,235342,2018,203367133,4,,NC18001098LMPI  ,EJ   ,600,15/8/2018
C04  ,235399,2018,5100489065,1,,INV1810/038     ,RE   ,95400,11/10/2018
C04  ,235447,2018,5100486170,1,,IN17443         ,RE   ,44397.121,9/8/2018
C04  ,235940,2018,203382414,1,,000394          ,EJ   ,600,22/6/2018
C04  ,235940,2018,5100489750,1,,000407          ,RE   ,8610,27/9/2018
C04  ,236023,2018,203395592,1,,1347            ,EJ   ,2000,4/10/2018
C04  ,236142,2018,203366977,4,,NC18001084SBPR  ,EJ   ,330,23/7/2018
